date,x,y,z,activity
2018/3/20 11:16,0.001,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0.0018,-0.0042,-0.0042,STATIC
2018/3/20 11:16,0.0009,-0.0038,-0.0038,STATIC
2018/3/20 11:16,-0.0013,-0.0049,-0.0049,STATIC
2018/3/20 11:16,0.0021,-0.0048,-0.0048,STATIC
2018/3/20 11:16,-0.0009,-0.0049,-0.0049,STATIC
2018/3/20 11:16,0.0002,-0.0048,-0.0048,STATIC
2018/3/20 11:16,0,-0.0061,-0.0061,STATIC
2018/3/20 11:16,0.0001,-0.0063,-0.0063,STATIC
2018/3/20 11:16,0.0004,-0.0058,-0.0058,STATIC
2018/3/20 11:16,0.0009,-0.0048,-0.0048,STATIC
2018/3/20 11:16,0.0003,-0.0053,-0.0053,STATIC
2018/3/20 11:16,0.0005,-0.004,-0.004,STATIC
2018/3/20 11:16,0,-0.0045,-0.0045,STATIC
2018/3/20 11:16,0.0003,-0.007,-0.007,STATIC
2018/3/20 11:16,0.0001,-0.0066,-0.0066,STATIC
2018/3/20 11:16,-0.0004,-0.0031,-0.0031,STATIC
2018/3/20 11:16,0.0014,-0.0049,-0.0049,STATIC
2018/3/20 11:16,0,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0014,-0.0042,-0.0042,STATIC
2018/3/20 11:16,0.0012,-0.0043,-0.0043,STATIC
2018/3/20 11:16,0,-0.0054,-0.0054,STATIC
2018/3/20 11:16,-0.0004,-0.0068,-0.0068,STATIC
2018/3/20 11:16,0.0019,-0.0032,-0.0032,STATIC
2018/3/20 11:16,0.0003,-0.0047,-0.0047,STATIC
2018/3/20 11:16,-0.0005,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0,-0.0048,-0.0048,STATIC
2018/3/20 11:16,0.0003,-0.006,-0.006,STATIC
2018/3/20 11:16,-0.0002,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0008,-0.0046,-0.0046,STATIC
2018/3/20 11:16,-0.0002,-0.0056,-0.0056,STATIC
2018/3/20 11:16,-0.0003,-0.0062,-0.0062,STATIC
2018/3/20 11:16,0.001,-0.0051,-0.0051,STATIC
2018/3/20 11:16,0.0011,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0.0015,-0.0052,-0.0052,STATIC
2018/3/20 11:16,0.0002,-0.005,-0.005,STATIC
2018/3/20 11:16,0,-0.0069,-0.0069,STATIC
2018/3/20 11:16,-0.0011,-0.0028,-0.0028,STATIC
2018/3/20 11:16,0.0012,-0.0055,-0.0055,STATIC
2018/3/20 11:16,0.0001,-0.005,-0.005,STATIC
2018/3/20 11:16,-0.0009,-0.0038,-0.0038,STATIC
2018/3/20 11:16,0.0022,-0.0048,-0.0048,STATIC
2018/3/20 11:16,0.0012,-0.0035,-0.0035,STATIC
2018/3/20 11:16,-0.0005,-0.0049,-0.0049,STATIC
2018/3/20 11:16,0,-0.0052,-0.0052,STATIC
2018/3/20 11:16,0.0008,-0.0045,-0.0045,STATIC
2018/3/20 11:16,-0.0002,-0.0051,-0.0051,STATIC
2018/3/20 11:16,0.0012,-0.0056,-0.0056,STATIC
2018/3/20 11:16,0.002,-0.0033,-0.0033,STATIC
2018/3/20 11:16,0.0002,-0.0043,-0.0043,STATIC
2018/3/20 11:16,0.001,-0.0046,-0.0046,STATIC
2018/3/20 11:16,0.0008,-0.0038,-0.0038,STATIC
2018/3/20 11:16,0.0007,-0.005,-0.005,STATIC
2018/3/20 11:16,0.002,-0.0047,-0.0047,STATIC
2018/3/20 11:16,0.0002,-0.0024,-0.0024,STATIC
2018/3/20 11:16,0.0018,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0003,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0.0012,-0.0036,-0.0036,STATIC
2018/3/20 11:16,0.0016,-0.0051,-0.0051,STATIC
2018/3/20 11:16,0.0017,-0.0048,-0.0048,STATIC
2018/3/20 11:16,0.0019,-0.0056,-0.0056,STATIC
2018/3/20 11:16,-0.0004,-0.0062,-0.0062,STATIC
2018/3/20 11:16,0.0015,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0.0018,-0.0059,-0.0059,STATIC
2018/3/20 11:16,0.0008,-0.0047,-0.0047,STATIC
2018/3/20 11:16,0.0005,-0.004,-0.004,STATIC
2018/3/20 11:16,0.0006,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0015,-0.0057,-0.0057,STATIC
2018/3/20 11:16,0.0011,-0.0053,-0.0053,STATIC
2018/3/20 11:16,0.001,-0.0036,-0.0036,STATIC
2018/3/20 11:16,0.0005,-0.0054,-0.0054,STATIC
2018/3/20 11:16,0.001,-0.0056,-0.0056,STATIC
2018/3/20 11:16,0.0019,-0.0051,-0.0051,STATIC
2018/3/20 11:16,0.0007,-0.007,-0.007,STATIC
2018/3/20 11:16,0.0004,-0.0037,-0.0037,STATIC
2018/3/20 11:16,0.0008,-0.0054,-0.0054,STATIC
2018/3/20 11:16,0.0003,-0.0069,-0.0069,STATIC
2018/3/20 11:16,-0.0005,-0.0039,-0.0039,STATIC
2018/3/20 11:16,0.0013,-0.0055,-0.0055,STATIC
2018/3/20 11:16,0.0018,-0.0068,-0.0068,STATIC
2018/3/20 11:16,-0.0002,-0.0046,-0.0046,STATIC
2018/3/20 11:16,0.0015,-0.0057,-0.0057,STATIC
2018/3/20 11:16,0.0021,-0.0063,-0.0063,STATIC
2018/3/20 11:16,0.0004,-0.005,-0.005,STATIC
2018/3/20 11:16,-0.0008,-0.0043,-0.0043,STATIC
2018/3/20 11:16,0.0003,-0.0081,-0.0081,STATIC
2018/3/20 11:16,0.0002,-0.0052,-0.0052,STATIC
2018/3/20 11:16,-0.0001,-0.0051,-0.0051,STATIC
2018/3/20 11:16,0.0011,-0.0049,-0.0049,STATIC
2018/3/20 11:16,-0.0021,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0004,-0.0055,-0.0055,STATIC
2018/3/20 11:16,0.0013,-0.0035,-0.0035,STATIC
2018/3/20 11:16,0,-0.0057,-0.0057,STATIC
2018/3/20 11:16,-0.0004,-0.0039,-0.0039,STATIC
2018/3/20 11:16,0,-0.004,-0.004,STATIC
2018/3/20 11:16,0.0001,-0.005,-0.005,STATIC
2018/3/20 11:16,-0.0001,-0.005,-0.005,STATIC
2018/3/20 11:16,0.0016,-0.0015,-0.0015,STATIC
2018/3/20 11:16,0.0022,-0.0056,-0.0056,STATIC
2018/3/20 11:16,0.0009,-0.0026,-0.0026,STATIC
2018/3/20 11:16,0.0009,-0.0009,-0.0009,STATIC
2018/3/20 11:16,0.0014,-0.0004,-0.0004,STATIC
2018/3/20 11:16,0.0009,-0.003,-0.003,STATIC
2018/3/20 11:16,0.0002,-0.0098,-0.0098,STATIC
2018/3/20 11:16,0.0002,-0.0079,-0.0079,STATIC
2018/3/20 11:16,0.0002,-0.0016,-0.0016,STATIC
2018/3/20 11:16,0.0014,-0.007,-0.007,STATIC
2018/3/20 11:16,0.0003,0.0027,0.0027,STATIC
2018/3/20 11:16,0.0009,-0.0063,-0.0063,STATIC
2018/3/20 11:16,-0.0006,-0.0077,-0.0077,STATIC
2018/3/20 11:16,0,-0.0045,-0.0045,STATIC
2018/3/20 11:16,0.0007,-0.0049,-0.0049,STATIC
2018/3/20 11:16,-0.0007,-0.0069,-0.0069,STATIC
2018/3/20 11:16,0.0001,-0.0006,-0.0006,STATIC
2018/3/20 11:16,0.0003,-0.0063,-0.0063,STATIC
2018/3/20 11:16,0.0009,-0.0054,-0.0054,STATIC
2018/3/20 11:16,0.0019,-0.0035,-0.0035,STATIC
2018/3/20 11:16,0.0003,-0.0051,-0.0051,STATIC
2018/3/20 11:16,-0.0003,-0.0051,-0.0051,STATIC
2018/3/20 11:16,-0.0007,-0.0046,-0.0046,STATIC
2018/3/20 11:16,-0.0012,-0.0053,-0.0053,STATIC
2018/3/20 11:16,0.001,-0.0053,-0.0053,STATIC
2018/3/20 11:16,0.0006,-0.0073,-0.0073,STATIC
2018/3/20 11:16,0.0001,-0.0059,-0.0059,STATIC
2018/3/20 11:16,0.001,-0.0056,-0.0056,STATIC
2018/3/20 11:16,-0.0001,-0.0039,-0.0039,STATIC
2018/3/20 11:16,0.0005,-0.0054,-0.0054,STATIC
2018/3/20 11:16,0.0002,-0.0056,-0.0056,STATIC
2018/3/20 11:16,0.0007,-0.0032,-0.0032,STATIC
2018/3/20 11:16,0.0008,-0.0045,-0.0045,STATIC
2018/3/20 11:16,0,-0.002,-0.002,STATIC
2018/3/20 11:16,0.0013,-0.005,-0.005,STATIC
2018/3/20 11:16,0.0008,-0.0053,-0.0053,STATIC
2018/3/20 11:16,-0.0009,-0.0043,-0.0043,STATIC
2018/3/20 11:16,0.0005,-0.0037,-0.0037,STATIC
2018/3/20 11:16,0.0006,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0004,-0.0064,-0.0064,STATIC
2018/3/20 11:16,-0.0011,-0.0039,-0.0039,STATIC
2018/3/20 11:16,0,-0.0052,-0.0052,STATIC
2018/3/20 11:16,-0.0012,-0.0058,-0.0058,STATIC
2018/3/20 11:16,0.001,-0.0078,-0.0078,STATIC
2018/3/20 11:16,0.002,-0.0061,-0.0061,STATIC
2018/3/20 11:16,-0.0016,-0.0056,-0.0056,STATIC
2018/3/20 11:16,0.0011,-0.005,-0.005,STATIC
2018/3/20 11:16,0.0013,-0.004,-0.004,STATIC
2018/3/20 11:16,-0.0008,-0.0044,-0.0044,STATIC
2018/3/20 11:16,-0.0009,-0.005,-0.005,STATIC
2018/3/20 11:16,-0.001,-0.0043,-0.0043,STATIC
2018/3/20 11:16,-0.001,-0.0051,-0.0051,STATIC
2018/3/20 11:16,0.0005,-0.0053,-0.0053,STATIC
2018/3/20 11:16,0.0012,-0.0048,-0.0048,STATIC
2018/3/20 11:16,-0.0007,-0.0065,-0.0065,STATIC
2018/3/20 11:16,0,-0.0068,-0.0068,STATIC
2018/3/20 11:16,0.0004,-0.0059,-0.0059,STATIC
2018/3/20 11:16,0.0004,-0.0058,-0.0058,STATIC
2018/3/20 11:16,-0.0006,-0.0045,-0.0045,STATIC
2018/3/20 11:16,0.0004,-0.0033,-0.0033,STATIC
2018/3/20 11:16,-0.0017,-0.0024,-0.0024,STATIC
2018/3/20 11:16,-0.0008,-0.0063,-0.0063,STATIC
2018/3/20 11:16,0.0005,-0.0046,-0.0046,STATIC
2018/3/20 11:16,0.0016,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0.0001,-0.005,-0.005,STATIC
2018/3/20 11:16,0.0006,-0.0037,-0.0037,STATIC
2018/3/20 11:16,0.0001,-0.0047,-0.0047,STATIC
2018/3/20 11:16,0.0012,-0.0051,-0.0051,STATIC
2018/3/20 11:16,0.0009,-0.0047,-0.0047,STATIC
2018/3/20 11:16,0.0014,-0.005,-0.005,STATIC
2018/3/20 11:16,0.0008,-0.0054,-0.0054,STATIC
2018/3/20 11:16,-0.0011,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0011,-0.0049,-0.0049,STATIC
2018/3/20 11:16,0.0003,-0.0063,-0.0063,STATIC
2018/3/20 11:16,0.0009,-0.0057,-0.0057,STATIC
2018/3/20 11:16,0.0008,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0.0003,-0.004,-0.004,STATIC
2018/3/20 11:16,0.0002,-0.003,-0.003,STATIC
2018/3/20 11:16,-0.0001,-0.0036,-0.0036,STATIC
2018/3/20 11:16,0.0015,-0.0056,-0.0056,STATIC
2018/3/20 11:16,0.0013,-0.0043,-0.0043,STATIC
2018/3/20 11:16,0.0007,-0.0058,-0.0058,STATIC
2018/3/20 11:16,0,-0.0056,-0.0056,STATIC
2018/3/20 11:16,0.0006,-0.0044,-0.0044,STATIC
2018/3/20 11:16,0.001,-0.0047,-0.0047,STATIC
2018/3/20 11:16,0.0004,-0.0066,-0.0066,STATIC
2018/3/20 11:16,0.0002,-0.0041,-0.0041,STATIC
2018/3/20 11:16,0.0005,-0.0033,-0.0033,STATIC
2018/3/20 11:16,0.0017,-0.0041,-0.0041,STATIC
2018/3/20 11:16,-0.001,-0.004,-0.004,STATIC
2018/3/20 11:16,0.0014,-0.0046,-0.0046,STATIC
2018/3/20 11:16,0.0015,-0.003,-0.003,STATIC
2018/3/20 11:17,-0.0011,-0.0073,-0.0073,STATIC
2018/3/20 11:17,0.0017,-0.0039,-0.0039,STATIC
2018/3/20 11:17,-0.0004,-0.0046,-0.0046,STATIC
2018/3/20 11:17,-0.0005,-0.0041,-0.0041,STATIC
2018/3/20 11:17,0.0024,-0.0056,-0.0056,STATIC
2018/3/20 11:17,0.0017,-0.0037,-0.0037,STATIC
2018/3/20 11:17,0.001,-0.0047,-0.0047,STATIC
2018/3/20 11:17,0.0017,-0.0194,-0.0194,STATIC
2018/3/20 11:17,0.0009,-0.0049,-0.0049,STATIC
2018/3/20 11:17,-0.0005,-0.0039,-0.0039,STATIC
2018/3/20 11:17,-0.0003,-0.0018,-0.0018,STATIC
2018/3/20 11:17,0.0017,-0.0017,-0.0017,STATIC
2018/3/20 11:17,0.0001,-0.001,-0.001,STATIC
2018/3/20 11:17,0.0008,-0.0037,-0.0037,STATIC
2018/3/20 11:17,-0.0006,0.0001,0.0001,STATIC
2018/3/20 11:17,0.001,-0.0049,-0.0049,STATIC
2018/3/20 11:17,0.0001,-0.009,-0.009,STATIC
2018/3/20 11:17,0.0026,-0.0009,-0.0009,STATIC
2018/3/20 11:17,-0.0007,-0.0025,-0.0025,STATIC
2018/3/20 11:17,0.0003,-0.0039,-0.0039,STATIC
2018/3/20 11:17,0.0013,-0.0037,-0.0037,STATIC
2018/3/20 11:17,-0.0007,-0.0009,-0.0009,STATIC
2018/3/20 11:17,-0.0021,-0.0109,-0.0109,STATIC
2018/3/20 11:17,0.0013,-0.0188,-0.0188,STATIC
2018/3/20 11:17,-0.0006,0.0005,0.0005,STATIC
2018/3/20 11:17,0.0008,-0.004,-0.004,STATIC
2018/3/20 11:17,0.0001,-0.0131,-0.0131,STATIC
2018/3/20 11:17,0.0005,-0.0012,-0.0012,STATIC
2018/3/20 11:17,0,-0.0055,-0.0055,STATIC
2018/3/20 11:17,0.0006,-0.0151,-0.0151,STATIC
2018/3/20 11:17,0.002,-0.002,-0.002,STATIC
2018/3/20 11:17,-0.0002,-0.0001,-0.0001,STATIC
2018/3/20 11:17,0.0025,-0.0051,-0.0051,STATIC
2018/3/20 11:17,0,0.001,0.001,STATIC
2018/3/20 11:17,0.0005,-0.0057,-0.0057,STATIC
2018/3/20 11:17,-0.0002,-0.006,-0.006,STATIC
2018/3/20 11:17,-0.0004,-0.003,-0.003,STATIC
2018/3/20 11:17,-0.0003,-0.0046,-0.0046,STATIC
2018/3/20 11:17,0.0004,-0.0052,-0.0052,STATIC
2018/3/20 11:17,0.0015,-0.0046,-0.0046,STATIC
2018/3/20 11:17,0.0008,-0.0049,-0.0049,STATIC
2018/3/20 11:17,-0.0003,-0.0055,-0.0055,STATIC
2018/3/20 11:17,0.0008,-0.0048,-0.0048,STATIC
2018/3/20 11:17,-0.0001,-0.0026,-0.0026,STATIC
2018/3/20 11:17,0.0004,-0.0071,-0.0071,STATIC
2018/3/20 11:17,0.001,-0.007,-0.007,STATIC
2018/3/20 11:17,0.0002,-0.0061,-0.0061,STATIC
2018/3/20 11:17,0,-0.0024,-0.0024,STATIC
2018/3/20 11:17,0.0002,-0.0006,-0.0006,STATIC
2018/3/20 11:17,0.0002,-0.0058,-0.0058,STATIC
2018/3/20 11:17,0.0013,-0.0062,-0.0062,STATIC
2018/3/20 11:17,0.0011,-0.0061,-0.0061,STATIC
2018/3/20 11:17,0.0001,-0.0051,-0.0051,STATIC
2018/3/20 11:17,0,0.0065,0.0065,STATIC
2018/3/20 11:17,0.0037,-0.0094,-0.0094,STATIC
2018/3/20 11:17,-0.1014,-0.0822,-0.0822,SIT_MOVE
2018/3/20 11:17,-0.0838,-0.1425,-0.1425,SIT_MOVE
2018/3/20 11:17,-0.1214,-0.0834,-0.0834,SIT_MOVE
2018/3/20 11:17,-0.0707,0.0083,0.0083,STATIC
2018/3/20 11:17,0.0204,-0.06,-0.06,SIT_MOVE
2018/3/20 11:17,-0.1893,0.0908,0.0908,SIT_MOVE
2018/3/20 11:17,-0.0585,-0.0548,-0.0548,SIT_MOVE
2018/3/20 11:17,-0.0043,0.2059,0.2059,SIT_MOVE
2018/3/20 11:17,0.0772,0.0515,0.0515,SIT_MOVE
2018/3/20 11:17,-0.0986,-0.1563,-0.1563,SIT_MOVE
2018/3/20 11:17,0.0611,-0.1119,-0.1119,SIT_MOVE
2018/3/20 11:17,-0.0823,-0.0666,-0.0666,SIT_MOVE
2018/3/20 11:17,0.0025,0.0213,0.0213,SIT_MOVE
2018/3/20 11:17,0.0673,-0.0696,-0.0696,SIT_MOVE
2018/3/20 11:17,0.0657,-0.1355,-0.1355,SIT_MOVE
2018/3/20 11:17,-0.0123,-0.0587,-0.0587,SIT_MOVE
2018/3/20 11:17,-0.041,-0.0339,-0.0339,SIT_MOVE
2018/3/20 11:17,0.0001,-0.0707,-0.0707,SIT_MOVE
2018/3/20 11:17,0.3275,0.0146,0.0146,SIT_MOVE
2018/3/20 11:17,0.0257,-0.6325,-0.6325,SIT_MOVE
2018/3/20 11:17,0.1086,-0.207,-0.207,SIT_MOVE
2018/3/20 11:17,0.0226,-0.0956,-0.0956,SIT_MOVE
2018/3/20 11:17,-0.2923,-0.0657,-0.0657,SIT_MOVE
2018/3/20 11:17,0.0399,0.2339,0.2339,SIT_MOVE
2018/3/20 11:17,0.1398,0.2047,0.2047,SIT_MOVE
2018/3/20 11:17,-0.4543,0.0372,0.0372,SIT_MOVE
2018/3/20 11:17,-0.5298,-0.2652,-0.2652,SIT_MOVE
2018/3/20 11:17,0.1436,0.1068,0.1068,SIT_MOVE
2018/3/20 11:17,0.5703,-0.1305,-0.1305,SIT_MOVE
2018/3/20 11:17,0.1735,0.0661,0.0661,SIT_MOVE
2018/3/20 11:17,-0.3652,0.039,0.039,SIT_MOVE
2018/3/20 11:17,-0.0991,-0.052,-0.052,SIT_MOVE
2018/3/20 11:17,0.6416,-0.281,-0.281,SIT_MOVE
2018/3/20 11:17,0.0793,0.0772,0.0772,SIT_MOVE
2018/3/20 11:17,-0.1464,0.4257,0.4257,SIT_MOVE
2018/3/20 11:17,-0.3999,-0.1241,-0.1241,SIT_MOVE
2018/3/20 11:17,0.1407,-0.0316,-0.0316,SIT_MOVE
2018/3/20 11:17,0.3845,-0.0397,-0.0397,SIT_MOVE
2018/3/20 11:17,-0.3805,-0.5578,-0.5578,SIT_MOVE
2018/3/20 11:17,-0.0294,0.0927,0.0927,SIT_MOVE
2018/3/20 11:17,0.095,-0.0547,-0.0547,SIT_MOVE
2018/3/20 11:17,0.0287,-0.0053,-0.0053,SIT_MOVE
2018/3/20 11:17,0.0748,-0.0257,-0.0257,SIT_MOVE
2018/3/20 11:17,0.0975,-0.0297,-0.0297,SIT_MOVE
2018/3/20 11:17,0.1147,-0.0917,-0.0917,SIT_MOVE
2018/3/20 11:17,0.0528,-0.1511,-0.1511,SIT_MOVE
2018/3/20 11:17,0.0145,-0.1225,-0.1225,SIT_MOVE
2018/3/20 11:17,-0.1137,-0.1746,-0.1746,SIT_MOVE
2018/3/20 11:17,-0.1312,-0.036,-0.036,SIT_MOVE
2018/3/20 11:17,-0.0763,0.0697,0.0697,SIT_MOVE
2018/3/20 11:17,-0.0014,0.0107,0.0107,STATIC
2018/3/20 11:17,-0.0674,-0.0191,-0.0191,STATIC
2018/3/20 11:17,0.1305,0.0485,0.0485,SIT_MOVE
2018/3/20 11:17,-0.0846,-0.0123,-0.0123,SIT_MOVE
2018/3/20 11:17,-0.0588,0.0588,0.0588,SIT_MOVE
2018/3/20 11:17,0.0045,-0.0527,-0.0527,SIT_MOVE
2018/3/20 11:17,0.0226,0.001,0.001,SIT_MOVE
2018/3/20 11:17,-0.0127,-0.0721,-0.0721,SIT_MOVE
2018/3/20 11:17,-0.0743,-0.0797,-0.0797,SIT_MOVE
2018/3/20 11:17,-0.0197,-0.13,-0.13,SIT_MOVE
2018/3/20 11:17,0.0429,-0.1121,-0.1121,SIT_MOVE
2018/3/20 11:17,0.047,0.0927,0.0927,SIT_MOVE
2018/3/20 11:17,0.1264,0.1816,0.1816,SIT_MOVE
2018/3/20 11:17,-0.0177,-0.0629,-0.0629,SIT_MOVE
2018/3/20 11:17,-0.0547,-0.0799,-0.0799,SIT_MOVE
2018/3/20 11:17,0.024,-0.0223,-0.0223,STATIC
2018/3/20 11:17,0.0383,0.035,0.035,STATIC
2018/3/20 11:17,0.0034,0.0138,0.0138,STATIC
2018/3/20 11:17,0.0444,-0.0342,-0.0342,STATIC
2018/3/20 11:17,0.0701,-0.0211,-0.0211,STATIC
2018/3/20 11:17,-0.0013,0.2221,0.2221,SIT_MOVE
2018/3/20 11:17,0.1237,-0.0354,-0.0354,SIT_MOVE
2018/3/20 11:17,0.0193,0.0197,0.0197,STATIC
2018/3/20 11:17,0.0433,0.0029,0.0029,STATIC
2018/3/20 11:17,0.0553,-0.0625,-0.0625,SIT_MOVE
2018/3/20 11:17,0.0013,-0.0403,-0.0403,STATIC
2018/3/20 11:17,0.0326,0.0025,0.0025,STATIC
2018/3/20 11:17,0.0157,-0.0535,-0.0535,SIT_MOVE
2018/3/20 11:17,0.0053,-0.0102,-0.0102,SIT_MOVE
2018/3/20 11:17,-0.0759,0.0353,0.0353,SIT_MOVE
2018/3/20 11:17,-0.0297,0.0703,0.0703,SIT_MOVE
2018/3/20 11:17,0.0303,-0.0303,-0.0303,STATIC
2018/3/20 11:17,0.098,-0.0327,-0.0327,SIT_MOVE
2018/3/20 11:17,0.128,-0.029,-0.029,SIT_MOVE
2018/3/20 11:17,-0.1521,-0.0134,-0.0134,SIT_MOVE
2018/3/20 11:17,0.0254,-0.1124,-0.1124,SIT_MOVE
2018/3/20 11:17,0.1467,-0.0047,-0.0047,STATIC
2018/3/20 11:17,0.032,0.0162,0.0162,STATIC
2018/3/20 11:17,-0.0243,-0.0589,-0.0589,SIT_MOVE
2018/3/20 11:17,-0.0053,0.0087,0.0087,STATIC
2018/3/20 11:17,0.0546,-0.0005,-0.0005,SIT_MOVE
2018/3/20 11:17,0.0159,-0.0177,-0.0177,STATIC
2018/3/20 11:17,0.0347,-0.0375,-0.0375,STATIC
2018/3/20 11:17,0.0206,-0.0295,-0.0295,STATIC
2018/3/20 11:17,0.001,-0.0194,-0.0194,STATIC
2018/3/20 11:17,-0.0025,-0.0127,-0.0127,STATIC
2018/3/20 11:17,0.0083,-0.0056,-0.0056,STATIC
2018/3/20 11:17,0.0361,-0.014,-0.014,STATIC
2018/3/20 11:17,0.0054,-0.0098,-0.0098,STATIC
2018/3/20 11:17,-0.0201,-0.0103,-0.0103,STATIC
2018/3/20 11:17,0.0277,-0.0034,-0.0034,STATIC
2018/3/20 11:17,-0.0202,-0.0154,-0.0154,STATIC
2018/3/20 11:17,0.062,-0.0149,-0.0149,STATIC
2018/3/20 11:17,0.0748,-0.036,-0.036,STATIC
2018/3/20 11:17,-0.0489,0.0106,0.0106,STATIC
2018/3/20 11:17,-0.0127,-0.0006,-0.0006,STATIC
2018/3/20 11:17,0.0238,-0.0305,-0.0305,STATIC
2018/3/20 11:17,0.03,-0.0129,-0.0129,STATIC
2018/3/20 11:17,-0.0638,-0.0359,-0.0359,STATIC
2018/3/20 11:17,0.0413,-0.0161,-0.0161,STATIC
2018/3/20 11:17,0.0842,0.0018,0.0018,STATIC
2018/3/20 11:17,0.0355,-0.0335,-0.0335,STATIC
2018/3/20 11:17,-0.0566,-0.0064,-0.0064,STATIC
2018/3/20 11:17,0.0444,-0.0244,-0.0244,STATIC
2018/3/20 11:17,0.0318,-0.0233,-0.0233,STATIC
2018/3/20 11:17,0.0146,-0.0231,-0.0231,STATIC
2018/3/20 11:17,0.0067,-0.0057,-0.0057,STATIC
2018/3/20 11:17,0.0103,-0.0164,-0.0164,STATIC
2018/3/20 11:17,0.006,-0.0165,-0.0165,STATIC
2018/3/20 11:17,0.0138,-0.0149,-0.0149,STATIC
2018/3/20 11:17,0.0105,-0.0182,-0.0182,STATIC
2018/3/20 11:17,0.0052,-0.0154,-0.0154,STATIC
2018/3/20 11:17,0.0023,-0.015,-0.015,STATIC
2018/3/20 11:17,0.0315,-0.0124,-0.0124,STATIC
2018/3/20 11:17,0.0169,-0.0104,-0.0104,STATIC
2018/3/20 11:17,-0.0052,0.0196,0.0196,STATIC
2018/3/20 11:17,0.0645,-0.0266,-0.0266,STATIC
2018/3/20 11:17,-0.0379,-0.0125,-0.0125,STATIC
