date,x,y,z,activity
2018-03-19 15:58:45,-0.23,-0.04,0.97,
2018-03-19 15:58:45,-0.23,-0.03,0.97,
2018-03-19 15:58:45,-0.22,-0.04,0.97,
2018-03-19 15:58:45,-0.23,-0.04,0.97,
2018-03-19 15:58:45,-0.22,-0.04,0.98,
2018-03-19 15:58:45,-0.23,-0.04,0.97,
2018-03-19 15:58:45,-0.23,-0.04,0.97,
2018-03-19 15:58:46,-0.22,-0.04,0.97,
2018-03-19 15:58:46,-0.23,-0.04,0.96,
2018-03-19 15:58:46,-0.23,-0.04,0.97,
2018-03-19 15:58:46,-0.23,-0.04,0.97,
2018-03-19 15:58:46,-0.23,-0.04,0.97,
2018-03-19 15:58:46,-0.23,-0.04,0.96,
2018-03-19 15:58:46,-0.23,-0.03,0.97,
2018-03-19 15:58:46,-0.21,-0.04,0.95,
2018-03-19 15:58:46,-0.22,-0.04,0.97,
2018-03-19 15:58:46,-0.22,-0.04,0.97,
2018-03-19 15:58:46,-0.22,-0.04,0.97,
2018-03-19 15:58:47,-0.21,-0.05,0.97,
2018-03-19 15:58:47,-0.22,-0.04,0.98,
2018-03-19 15:58:47,-0.22,-0.04,0.97,
2018-03-19 15:58:47,-0.22,-0.04,0.97,
2018-03-19 15:58:47,-0.22,-0.04,0.96,
2018-03-19 15:58:47,-0.22,-0.04,0.96,
2018-03-19 15:58:47,-0.22,-0.04,0.96,
2018-03-19 15:58:47,-0.22,-0.03,0.98,
2018-03-19 15:58:47,-0.24,0.07,1.13,
2018-03-19 15:58:47,-0.25,0.0,0.93,
2018-03-19 15:58:47,-0.22,0.02,0.99,
2018-03-19 15:58:47,-0.32,-0.09,1.11,
2018-03-19 15:58:47,-0.22,0.0,1.06,
2018-03-19 15:58:48,-0.33,-0.0,1.08,
2018-03-19 15:58:48,-0.22,0.05,0.95,
2018-03-19 15:58:48,0.09,0.14,1.01,
2018-03-19 15:58:48,-0.68,0.42,1.47,
2018-03-19 15:58:48,0.34,-0.08,1.1,
2018-03-19 15:58:48,0.34,-0.09,0.91,
2018-03-19 15:58:48,0.58,0.02,0.81,
2018-03-19 15:58:48,0.59,0.01,0.78,
2018-03-19 15:58:48,0.7,0.01,0.71,
2018-03-19 15:58:48,0.8,0.03,0.58,
2018-03-19 15:58:48,0.87,0.04,0.64,
2018-03-19 15:58:49,0.94,-0.11,0.44,
2018-03-19 15:58:49,0.98,-0.03,0.38,
2018-03-19 15:58:49,0.84,-0.07,0.56,
2018-03-19 15:58:49,1.19,0.01,-0.12,
2018-03-19 15:58:49,1.02,-0.02,0.22,
2018-03-19 15:58:49,1.03,-0.01,0.19,
2018-03-19 15:58:49,1.08,-0.02,0.03,
2018-03-19 15:58:49,0.98,-0.05,0.24,
2018-03-19 15:58:49,1.05,-0.02,0.09,
2018-03-19 15:58:49,1.03,-0.02,0.18,
2018-03-19 15:58:49,1.02,-0.03,0.2,
2018-03-19 15:58:49,1.05,-0.01,0.13,
2018-03-19 15:58:49,1.03,-0.02,0.18,
2018-03-19 15:58:49,1.04,-0.05,0.18,
2018-03-19 15:58:50,1.02,0.0,0.19,
2018-03-19 15:58:50,1.06,-0.02,0.05,
2018-03-19 15:58:50,1.02,-0.03,0.13,
2018-03-19 15:58:50,1.04,-0.02,0.1,
2018-03-19 15:58:50,1.04,-0.02,0.09,
2018-03-19 15:58:50,1.05,-0.03,0.06,
2018-03-19 15:58:50,1.0,0.0,0.2,
2018-03-19 15:58:50,1.07,-0.01,0.04,
2018-03-19 15:58:50,1.03,-0.02,0.1,
2018-03-19 15:58:51,1.04,-0.01,0.09,
2018-03-19 15:58:51,1.04,-0.02,0.08,
2018-03-19 15:58:51,1.04,-0.02,0.09,
2018-03-19 15:58:51,1.04,-0.02,0.1,
2018-03-19 15:58:51,1.04,-0.02,0.08,
2018-03-19 15:58:51,1.09,-0.01,0.02,
2018-03-19 15:58:51,1.03,0.0,0.16,
2018-03-19 15:58:51,1.01,-0.01,0.1,
2018-03-19 15:58:51,1.08,-0.06,0.02,
2018-03-19 15:58:51,1.06,-0.05,0.07,
2018-03-19 15:58:51,1.03,-0.02,0.12,
2018-03-19 15:58:51,1.04,-0.01,0.14,
2018-03-19 15:58:51,1.05,-0.02,0.1,
2018-03-19 15:58:51,1.04,-0.02,0.12,
2018-03-19 15:58:52,1.03,-0.02,0.15,
2018-03-19 15:58:52,1.03,-0.02,0.15,
2018-03-19 15:58:52,1.05,-0.02,0.12,
2018-03-19 15:58:52,1.03,-0.01,0.16,
2018-03-19 15:58:52,1.03,-0.01,0.17,
2018-03-19 15:58:52,1.04,-0.01,0.14,
2018-03-19 15:58:52,1.04,-0.02,0.14,
2018-03-19 15:58:52,1.05,0.01,0.16,
2018-03-19 15:58:52,1.03,-0.04,0.15,
2018-03-19 15:58:52,1.04,-0.05,0.13,
2018-03-19 15:58:52,0.86,-0.12,0.17,
