date,x,y,z,activity
2018/3/20 11:32,-0.94,-0.02,-0.05,CLOSED
2018/3/20 11:32,-0.95,-0.02,-0.01,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.03,CLOSED
2018/3/20 11:32,-0.94,-0.03,-0.01,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.03,CLOSED
2018/3/20 11:32,-0.93,-0.03,-0.04,CLOSED
2018/3/20 11:32,-0.95,-0.02,-0.02,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.04,CLOSED
2018/3/20 11:32,-0.95,-0.02,-0.03,CLOSED
2018/3/20 11:32,-0.92,-0.03,-0.05,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.02,CLOSED
2018/3/20 11:32,-0.99,-0.01,0.04,CLOSED
2018/3/20 11:32,-0.93,-0.03,-0.06,CLOSED
2018/3/20 11:32,-0.94,-0.01,-0.01,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.05,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.03,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.03,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.04,CLOSED
2018/3/20 11:32,-0.94,-0.02,-0.03,CLOSED
2018/3/20 11:32,-0.94,-0.01,-0.05,CLOSED
2018/3/20 11:32,-0.93,-0.03,-0.08,CLOSED
2018/3/20 11:32,-0.93,-0.03,-0.07,CLOSED
2018/3/20 11:32,-0.94,-0.03,-0.06,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.06,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.07,CLOSED
2018/3/20 11:32,-0.93,-0.01,-0.08,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.07,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.07,CLOSED
2018/3/20 11:32,-0.93,-0.03,-0.08,CLOSED
2018/3/20 11:32,-0.93,-0.02,-0.08,CLOSED
2018/3/20 11:32,-0.92,-0.02,-0.09,CLOSED
2018/3/20 11:32,-1.3,0.16,1.75,OPEN
2018/3/20 11:32,-1.09,0.02,0.72,OPEN
2018/3/20 11:32,-0.96,0,0.66,OPEN
2018/3/20 11:32,-0.99,0.03,0.76,OPEN
2018/3/20 11:32,-0.97,0.01,0.43,OPEN
2018/3/20 11:32,-0.92,0.01,0.31,OPEN
2018/3/20 11:32,-0.92,0.02,0.55,OPEN
2018/3/20 11:32,-0.91,0.02,0.63,OPEN
2018/3/20 11:32,-0.92,0.01,0.21,OPEN
2018/3/20 11:32,-0.94,-0.01,0.16,OPEN
2018/3/20 11:32,-1.01,-0.02,0.09,OPEN
2018/3/20 11:32,-0.92,-0.02,-0.17,OPENED
2018/3/20 11:32,-0.93,-0.02,-0.13,OPENED
2018/3/20 11:32,-0.89,-0.03,-0.15,OPENED
2018/3/20 11:32,-0.92,-0.03,-0.15,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.07,OPENED
2018/3/20 11:32,-0.97,-0.01,-0.11,OPENED
2018/3/20 11:32,-0.91,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.08,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.07,OPENED
2018/3/20 11:32,-0.94,-0.02,-0.08,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.12,OPENED
2018/3/20 11:32,-0.92,-0.01,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.12,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.01,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.03,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.91,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.91,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.93,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.12,OPENED
2018/3/20 11:32,-0.93,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.93,-0.02,-0.12,OPENED
2018/3/20 11:32,-0.92,-0.01,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:32,-0.93,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.03,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.03,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.08,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:32,-0.93,-0.02,-0.09,OPENED
2018/3/20 11:32,-0.91,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.91,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.01,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.01,-0.09,OPENED
2018/3/20 11:33,-0.93,-0.02,-0.09,OPENED
2018/3/20 11:33,-0.92,-0.03,-0.11,OPENED
2018/3/20 11:33,-0.91,-0.01,-0.11,OPENED
2018/3/20 11:33,-0.92,-0.01,-0.1,OPENED
2018/3/20 11:33,-0.91,-0.01,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.11,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.12,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.12,OPENED
2018/3/20 11:33,-0.92,-0.03,-0.11,OPENED
2018/3/20 11:33,-0.93,-0.01,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.01,-0.13,OPENED
2018/3/20 11:33,-0.93,-0.01,-0.1,OPENED
2018/3/20 11:33,-0.92,-0.02,-0.06,OPENED
2018/3/20 11:33,-0.93,-0.02,-0.07,OPENED
2018/3/20 11:33,-0.95,-0.02,-0.04,OPENED
2018/3/20 11:33,-1.21,0.01,-0.17,CLOSE
2018/3/20 11:33,-0.64,-0.1,-0.37,CLOSE
2018/3/20 11:33,-1,-0.04,-0.21,CLOSE
2018/3/20 11:33,-0.96,-0.01,-0.13,CLOSE
2018/3/20 11:33,-0.94,-0.02,-0.16,CLOSE
2018/3/20 11:33,-0.93,-0.02,-0.46,CLOSE
2018/3/20 11:33,-1.02,-0.03,-0.12,CLOSE
2018/3/20 11:33,-0.94,-0.02,-0.33,CLOSE
2018/3/20 11:33,-0.97,-0.08,-0.87,CLOSE
2018/3/20 11:33,-0.94,-0.03,-0.56,CLOSE
2018/3/20 11:33,-0.94,-0.13,-0.67,CLOSE
2018/3/20 11:33,-0.91,-0.03,-0.21,CLOSE
2018/3/20 11:33,-0.94,-0.03,-0.03,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.03,-0.02,CLOSED
2018/3/20 11:33,-0.95,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.01,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.03,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.01,CLOSED
2018/3/20 11:33,-0.95,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.95,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.01,CLOSED
2018/3/20 11:33,-0.95,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.01,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.95,-0.03,-0.01,CLOSED
2018/3/20 11:33,-0.95,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.03,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.01,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.03,-0.03,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.01,-0.02,CLOSED
2018/3/20 11:33,-0.95,-0.02,-0.01,CLOSED
2018/3/20 11:33,-0.94,-0.03,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.01,CLOSED
2018/3/20 11:33,-0.94,-0.03,-0.01,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.03,-0.03,CLOSED
2018/3/20 11:33,-0.95,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
2018/3/20 11:33,-0.94,-0.02,-0.02,CLOSED
