date,lux,tem_in,tem_win,sonar_in,sonar_out,move,p,adx,ady,adz,awx,awy,awz,mox,moy,moz,activity,
2018/3/20 12:07,32,18.7,14.7,352,357,1,6,-0.95,0,-0.19,-0.94,-0.02,-0.02,0.0316,-0.0883,-0.0673,WALKING,
2018/3/20 12:07,32,18.7,14.7,356,356,1,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,-0.0547,-0.1098,0.3103,WALKING,
2018/3/20 12:07,32,18.7,14.7,355,351,1,6,-0.95,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0746,-0.0449,-0.0518,WALKING,
2018/3/20 12:07,32,18.7,14.7,356,370,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0921,-0.0463,0.0521,WALKING,
2018/3/20 12:07,32,18.7,14.7,356,354,1,6,-0.95,0,-0.19,-0.94,-0.02,-0.02,-0.2009,-0.1197,0.0463,WALKING,
2018/3/20 12:07,32,18.7,14.7,350,363,0,6,-0.95,0,-0.2,-0.94,-0.02,-0.03,-0.2376,-0.0377,-0.0698,WALKING,
2018/3/20 12:07,32,18.7,14.7,354,358,0,6,-0.95,0,-0.2,-0.95,-0.02,-0.01,0.1117,0.0074,-0.0448,WALKING,
2018/3/20 12:07,32,18.7,14.7,358,366,0,6,-0.95,0,-0.2,-0.93,-0.02,-0.03,0.0449,-0.2363,0.0058,WALKING,
2018/3/20 12:07,32,18.7,14.7,350,360,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.1273,0.0323,0.1323,WALKING,
2018/3/20 12:07,32,18.7,14.7,357,370,1,6,-0.94,0,-0.21,-0.94,-0.02,-0.02,0.2319,0.0835,-0.039,WALKING,
2018/3/20 12:07,32,18.7,14.7,358,353,1,6,-0.95,0,-0.2,-0.94,-0.02,-0.02,0.0475,0.0316,-0.1253,WALKING,
2018/3/20 12:07,32,18.7,14.7,351,348,1,6,-0.95,0.01,-0.19,-0.93,-0.02,-0.03,-0.0394,0.0433,0.2,WALKING,
2018/3/20 12:07,32,18.7,14.7,356,365,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0167,0.2756,-0.0518,WALKING,
2018/3/20 12:07,32,18.7,14.7,357,371,1,6,-0.94,0.01,-0.19,-0.94,-0.01,-0.02,-0.0742,0.262,0.0098,WALKING,
2018/3/20 12:07,32,18.7,14.8,352,360,1,6,-0.94,-0.01,-0.19,-0.94,-0.03,-0.03,0.1507,0.1005,0.0446,WALKING,
2018/3/20 12:07,32,18.7,14.8,352,346,0,6,-0.94,0,-0.2,-0.95,-0.03,-0.02,-0.6052,-0.1456,0.0808,WALKING,
2018/3/20 12:07,32,18.7,14.8,358,373,0,6,-0.95,-0.01,-0.19,-0.94,-0.02,-0.02,0.2424,-0.4476,-0.1156,WALKING,
2018/3/20 12:07,32,18.7,14.8,360,364,0,6,-0.94,0,-0.19,-0.95,-0.02,-0.02,-0.0259,-0.2859,0.1033,WALKING,
2018/3/20 12:07,32,18.7,14.8,357,371,0,6,-0.95,0,-0.2,-0.94,-0.03,-0.03,-0.1685,-0.1885,0.0796,WALKING,
2018/3/20 12:07,32,18.7,14.8,359,357,1,6,-0.94,0,-0.2,-0.94,-0.03,-0.02,-0.1997,0.5313,-0.0995,WALKING,
2018/3/20 12:07,32,18.7,14.8,358,372,1,6,-0.95,0,-0.2,-0.94,-0.03,-0.02,0.0811,-0.4057,0.1173,WALKING,
2018/3/20 12:08,32,18.7,14.8,351,346,0,6,-0.94,-0.01,-0.21,-0.95,-0.02,-0.02,0.313,-0.1763,0.1275,WALKING,
2018/3/20 12:08,32,18.7,14.8,356,347,0,6,-0.95,0,-0.19,-0.94,-0.02,-0.03,-0.0304,0.0354,-0.0663,WALKING,
2018/3/20 12:08,32,18.7,14.8,351,347,0,5,-0.95,0,-0.19,-0.94,-0.02,-0.02,0.0446,0.0875,0.014,WALKING,
2018/3/20 12:08,32,18.7,14.8,358,351,0,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,0.3242,-0.0443,-0.0649,WALKING,
2018/3/20 12:08,32,18.7,14.9,360,352,0,6,-0.95,0,-0.19,-0.94,-0.02,-0.02,-0.5929,0.1049,0.0602,WALKING,
2018/3/20 12:08,32,18.7,14.9,360,362,0,6,-0.95,0,-0.2,-0.94,-0.02,-0.03,0.0513,-0.2629,0.0168,WALKING,
2018/3/20 12:08,32,18.7,14.9,353,360,1,6,-0.95,0,-0.2,-0.94,-0.03,-0.03,0.0236,-0.0673,-0.0653,WALKING,
2018/3/20 12:08,32,18.6,14.9,358,355,1,6,-0.94,0,-0.19,-0.93,-0.02,-0.02,0.0717,0.3103,0.2217,WALKING,
2018/3/20 12:08,32,18.6,14.9,359,361,1,6,-0.95,0,-0.19,-0.94,-0.02,-0.02,-0.17,-0.0518,-0.1998,WALKING,
2018/3/20 12:08,32,18.6,14.9,354,350,1,6,-0.95,-0.01,-0.2,-0.93,-0.02,-0.02,0.0264,0.0521,-0.0167,WALKING,
2018/3/20 12:08,32,18.7,14.9,350,343,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0694,0.0463,0.3912,WALKING,
2018/3/20 12:08,32,18.7,14.9,350,350,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.03,0.0528,-0.0698,-0.1796,WALKING,
2018/3/20 12:08,32,18.7,14.9,359,358,0,6,-0.95,0,-0.2,-0.94,-0.02,-0.01,-0.0761,-0.0448,0.0242,WALKING,
2018/3/20 12:08,32,18.7,14.9,360,360,0,6,-0.94,-0.01,-0.19,-0.94,-0.03,-0.03,0.0563,0.0058,0.0901,WALKING,
2018/3/20 12:08,32,18.7,14.9,355,370,0,6,-0.94,0,-0.2,-0.94,-0.03,-0.02,0.068,0.1323,-0.0069,WALKING,
2018/3/20 12:08,32,18.7,14.9,353,367,0,6,-0.94,-0.01,-0.2,-0.93,-0.02,-0.02,0.0016,-0.039,-0.0194,WALKING,
2018/3/20 12:08,32,18.6,15,352,352,1,6,-0.95,0,-0.2,-0.94,-0.02,-0.02,-0.0411,-0.1253,0.1464,WALKING,
2018/3/20 12:08,32,18.6,15,350,347,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.01,0.0244,0.2,0.0444,STAND,
2018/3/20 12:08,32,18.6,15,352,342,1,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,0.1271,-0.0518,0.0135,STAND,
2018/3/20 12:08,32,18.6,15,355,367,1,6,-0.95,0,-0.2,-0.95,-0.02,-0.03,-0.1367,0.0098,0.0642,STAND,
2018/3/20 12:08,32,18.6,15,357,351,1,6,-0.95,0,-0.19,-0.94,-0.02,-0.02,0.0361,0.0446,0.0135,STAND,
2018/3/20 12:08,32,18.6,15,358,361,1,6,-0.95,0,-0.2,-0.94,-0.02,-0.02,0.1156,0.0808,0.099,STAND,
2018/3/20 12:08,33,18.6,15,353,343,1,6,-0.94,0,-0.19,-0.94,-0.03,-0.02,-0.1825,-0.1156,-0.0331,STAND,
2018/3/20 12:08,34,18.6,15,358,365,1,6,-0.95,0,-0.2,-0.95,-0.02,-0.03,-0.0007,0.1033,-0.0163,STAND,
2018/3/20 12:08,32,18.6,15,360,370,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0437,0.0796,-0.0436,STAND,
2018/3/20 12:08,32,18.6,15,359,357,1,6,-0.95,0,-0.2,-0.93,-0.02,-0.02,-0.1477,-0.0995,0.0915,STAND,
2018/3/20 12:08,32,18.6,15,353,344,1,5,-0.95,0,-0.2,-0.94,-0.02,-0.01,0.0259,0.1173,0.0468,STAND,
2018/3/20 12:08,32,18.6,15.1,359,359,1,5,-0.94,0,-0.21,-0.94,-0.02,-0.03,0.0569,0.1275,-0.0707,STAND,
2018/3/20 12:08,32,18.6,15.1,354,353,1,6,-0.95,0,-0.2,-0.93,-0.02,-0.02,-0.1044,-0.0663,0.0142,STAND,
2018/3/20 12:08,32,18.6,15.1,360,366,1,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,0.0707,0.014,0.0812,STAND,
2018/3/20 12:08,32,18.6,15.1,353,348,1,6,-0.95,0,-0.2,-0.94,-0.02,-0.01,0.1713,-0.0649,0.0672,STAND,
2018/3/20 12:08,32,18.6,15.2,350,341,1,6,-0.94,-0.01,-0.19,-0.94,-0.03,-0.02,0.0969,0.0602,-0.0119,STAND,
2018/3/20 12:08,32,18.6,15.2,359,370,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0704,0.0168,0.0338,STAND,
2018/3/20 12:08,32,18.6,15.2,360,369,1,6,-0.95,-0.01,-0.2,-0.94,-0.02,-0.03,0.0564,-0.0653,-0.0445,STAND,
2018/3/20 12:08,32,18.6,15.2,354,367,1,5,-0.94,0,-0.19,-0.94,-0.02,-0.02,0.0802,0.2217,-0.0692,WALKING,
2018/3/20 12:08,33,18.6,15.2,356,362,1,6,-0.95,0,-0.19,-0.94,-0.02,-0.02,-0.0109,-0.1998,0.1269,WALKING,
2018/3/20 12:08,33,18.6,15.2,360,355,1,6,-0.94,0,-0.2,-0.93,-0.02,-0.01,-0.1303,-0.0167,0.0393,WALKING,
2018/3/20 12:08,33,18.6,15.2,356,368,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.03,0.1794,0.3912,-0.0934,WALKING,
2018/3/20 12:08,33,18.6,15.2,354,352,1,5,-0.95,0,-0.2,-0.95,-0.02,-0.03,-0.3932,-0.1796,-0.0016,WALKING,
2018/3/20 12:08,33,18.6,15.2,353,356,1,5,-0.94,0,-0.21,-0.94,-0.02,-0.02,0.0115,0.0242,0.0371,WALKING,
2018/3/20 12:08,32,18.6,15.2,352,349,1,6,-0.94,0,-0.2,-0.95,-0.02,-0.03,0.1605,0.0901,-0.0019,WALKING,
2018/3/20 12:08,33,18.6,15.2,356,351,1,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,-0.0367,-0.0069,-0.0723,WALKING,
2018/3/20 12:08,33,18.6,18.6,356,361,1,6,-0.95,0,-0.21,-0.94,-0.02,-0.03,-0.1954,-0.0194,0.1214,WALKING,
2018/3/20 12:08,33,18.6,15.2,354,354,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.03,0.1001,0.1464,-0.0453,WALKING,
2018/3/20 12:08,34,18.6,15.2,350,352,1,6,-0.95,0,-0.19,-0.94,-0.02,-0.03,0.0108,0.0444,-0.0201,WALKING,
2018/3/20 12:08,33,18.6,15.3,354,347,1,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,-0.1217,0.0135,0.0178,WALKING,
2018/3/20 12:08,33,18.6,15.3,353,361,1,5,-0.94,0,-0.19,-0.94,-0.02,-0.02,-0.0162,0.0642,0.0206,WALKING,
2018/3/20 12:08,33,18.6,15.3,357,366,1,5,-0.95,0,-0.19,-0.93,-0.02,-0.02,0.094,0.0135,0.0135,WALKING,
2018/3/20 12:08,33,18.6,15.3,353,365,1,6,-0.95,0,-0.2,-0.95,-0.02,-0.03,0.0756,0.099,0.099,WALKING,
2018/3/20 12:08,33,18.6,15.3,355,346,1,5,-0.94,0,-0.19,-0.94,-0.02,-0.02,0.0386,-0.0331,-0.0331,STAND,
2018/3/20 12:08,33,18.6,15.3,358,372,1,6,-0.95,0,-0.19,-0.94,-0.02,-0.03,0.0207,-0.0163,-0.0163,STAND,
2018/3/20 12:08,33,18.6,15.3,357,351,1,6,-0.95,0,-0.2,-0.94,-0.02,-0.02,-0.1637,-0.0436,-0.0436,STAND,
2018/3/20 12:08,33,18.6,15.3,350,345,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0579,0.0915,0.0915,STAND,
2018/3/20 12:08,32,18.6,15.3,353,363,1,5,-0.95,0.01,-0.2,-0.94,-0.01,-0.03,0.0705,0.0468,0.0468,STAND,
2018/3/20 12:08,33,18.6,15.3,353,352,1,6,-0.95,0,-0.21,-0.94,-0.03,-0.02,-0.0503,-0.0707,-0.0707,STAND,
2018/3/20 12:08,33,18.6,15.3,358,352,1,5,-0.94,0,-0.19,-0.94,-0.02,-0.03,0.0307,0.0142,0.0142,STAND,
2018/3/20 12:09,33,18.6,15.9,357,360,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.03,-0.0283,0.0812,0.0812,STAND,
2018/3/20 12:09,33,18.6,15.9,352,351,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0239,0.0672,0.0672,STAND,
2018/3/20 12:09,35,18.6,16.1,359,360,0,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,0.0063,-0.0119,-0.0119,STAND,
2018/3/20 12:09,35,18.6,16.1,354,359,0,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,-0.0232,0.0338,0.0338,STAND,
2018/3/20 12:09,35,18.6,16.1,360,361,0,5,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0314,-0.0445,-0.0445,STAND,
2018/3/20 12:09,35,18.6,16.1,358,372,0,5,-0.94,0,-0.19,-0.94,-0.02,-0.03,-0.016,-0.0692,-0.0692,STAND,
2018/3/20 12:09,35,18.6,16.1,360,365,0,6,-0.94,0,-0.19,-0.94,-0.02,-0.01,0.0968,0.1269,0.1269,STAND,
2018/3/20 12:09,35,18.7,16.1,360,360,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0041,0.0393,0.0393,STAND,
2018/3/20 12:09,35,18.7,16.1,354,349,0,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,-0.0689,-0.0934,-0.0934,STAND,
2018/3/20 12:10,76,18.7,16.4,353,349,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.01,-0.0206,-0.0016,-0.0016,STAND,
2018/3/20 12:10,78,18.7,16.4,352,346,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,0.0599,0.0371,0.0371,STAND,
2018/3/20 12:10,78,18.7,16.4,360,367,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0661,-0.0019,-0.0019,STAND,
2018/3/20 12:10,78,18.7,16.4,352,352,1,6,-0.95,0,-0.2,-0.94,-0.02,-0.02,-0.0423,-0.0723,-0.0723,STAND,
2018/3/20 12:10,78,18.7,16.4,356,359,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0573,0.1214,0.1214,STAND,
2018/3/20 12:10,78,18.7,16.4,357,371,1,6,-0.95,0,-0.2,-0.94,-0.02,-0.02,-0.0211,-0.0453,-0.0453,STAND,
2018/3/20 12:10,78,18.8,16.4,353,349,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.1706,-0.1176,-0.0201,STAND,
2018/3/20 12:10,78,18.8,16.4,355,370,0,6,-0.94,0,-0.19,-0.94,-0.02,-0.01,0.01,-0.0235,0.0178,STAND,
2018/3/20 12:10,78,18.8,16.4,357,371,0,6,-0.95,0,-0.2,-0.95,-0.03,-0.02,0.0354,0.1298,0.0206,STAND,
2018/3/20 12:10,76,18.8,16.4,356,347,0,6,-0.94,-0.01,-0.19,-0.95,-0.02,-0.02,0.052,0.0821,0.0006,STAND,
2018/3/20 12:10,76,18.7,16.4,352,355,0,6,-0.94,0,-0.2,-0.95,-0.02,-0.03,0.03,-0.0246,-0.0051,STAND,
2018/3/20 12:10,78,18.7,16.4,357,363,0,6,-0.93,-0.01,-0.19,-0.94,-0.03,-0.02,0.0328,-0.0231,-0.0011,STAND,
2018/3/20 12:10,78,18.8,16.4,355,345,0,6,-0.94,0,-0.2,-0.93,-0.02,-0.02,-0.0336,0.0044,0.0264,STAND,
2018/3/20 12:10,78,18.8,16.4,360,373,1,6,-0.94,-0.01,-0.2,-0.94,-0.01,-0.02,0.0538,-0.0299,-0.0207,STAND,
2018/3/20 12:10,78,18.8,16.4,359,354,1,5,-0.94,0,-0.2,-0.94,-0.02,-0.03,-0.0335,0.074,0.007,STAND,
2018/3/20 12:10,78,18.8,16.4,356,355,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.03,-0.0166,0.0139,0.011,STAND,
2018/3/20 12:10,78,18.8,16.4,353,352,1,6,-0.93,0,-0.21,-0.94,-0.02,-0.02,-0.059,-0.0533,-0.0201,STAND,
2018/3/20 12:10,78,18.8,16.5,359,368,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0695,0.1274,0.0178,STAND,
2018/3/20 12:10,76,18.8,16.5,357,350,0,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,-0.026,-0.0775,0.0206,STAND,
2018/3/20 12:10,78,18.8,16.5,357,362,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0564,-0.0204,0.0006,STAND,
2018/3/20 12:10,78,18.8,16.5,354,365,0,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0929,0.089,-0.0051,STAND,
2018/3/20 12:10,78,18.8,16.5,357,349,0,6,-0.94,-0.01,-0.19,-0.94,-0.03,-0.02,0.0773,-0.0201,-0.0011,STAND,
2018/3/20 12:10,78,18.8,16.5,358,362,0,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,-0.0637,0.0178,0.0264,STAND,
2018/3/20 12:10,78,18.8,16.5,356,364,0,6,-0.94,-0.01,-0.19,-0.94,-0.01,-0.02,0.0187,0.0206,-0.0207,STAND,
2018/3/20 12:10,78,18.8,16.5,360,371,0,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.01,0.0575,0.0006,0.007,STAND,
2018/3/20 12:10,78,18.8,16.5,360,363,0,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.01,0.0704,-0.0051,0.011,STAND,
2018/3/20 12:10,76,18.8,16.5,354,363,0,6,-0.93,-0.01,-0.2,-0.95,-0.02,-0.02,0.0204,-0.0011,-0.0277,STAND,
2018/3/20 12:10,76,18.8,16.5,359,373,0,6,-0.93,0,-0.2,-0.94,-0.02,-0.03,0.0386,0.0264,0.0052,STAND,
2018/3/20 12:10,78,18.8,16.5,355,350,0,6,-0.93,0,-0.21,-0.94,-0.02,-0.03,0.0034,-0.0207,-0.0207,STAND,
2018/3/20 12:10,76,18.8,16.5,357,364,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0142,0.007,0.007,STAND,
2018/3/20 12:10,78,18.8,16.5,354,364,0,6,-0.94,0,-0.22,-0.95,-0.02,-0.02,0.0109,0.011,0.011,STAND,
2018/3/20 12:10,78,18.8,16.5,357,356,0,6,-0.94,0,-0.21,-0.95,-0.02,-0.02,-0.0038,-0.0277,-0.0277,STAND,
2018/3/20 12:10,78,18.8,16.5,357,362,0,6,-0.94,-0.01,-0.22,-0.93,-0.02,-0.03,0.0367,0.0052,0.0052,STAND,
2018/3/20 12:10,76,18.8,16.5,358,360,0,6,-0.93,0,-0.22,-0.94,-0.02,-0.02,0.0036,-0.0013,-0.0013,STAND,
2018/3/20 12:10,78,18.8,16.5,353,346,0,6,-0.94,0,-0.22,-0.94,-0.02,-0.02,-0.017,-0.006,-0.006,STAND,
2018/3/20 12:10,78,18.8,16.5,356,371,0,6,-0.94,0,-0.22,-0.94,-0.02,-0.02,0.0138,0.0174,0.0174,STAND,
2018/3/20 12:10,76,18.8,16.5,357,363,0,6,-0.93,-0.01,-0.21,-0.94,-0.02,-0.03,-0.0081,-0.0103,-0.0103,STAND,
2018/3/20 12:10,76,18.8,16.5,358,362,0,6,-0.94,-0.01,-0.22,-0.95,-0.03,-0.02,0.0076,0.0032,0.0032,STAND,
2018/3/20 12:10,78,18.8,16.5,358,369,0,6,-0.94,0,-0.23,-0.94,-0.02,-0.02,-0.0001,0.0023,0.0023,STAND,
2018/3/20 12:10,76,18.8,16.5,352,362,0,6,-0.93,0,-0.22,-0.94,-0.02,-0.02,0.0224,0.0249,0.0249,STAND,
2018/3/20 12:10,78,18.8,16.6,359,365,0,6,-0.94,-0.01,-0.23,-0.94,-0.02,-0.02,0.0045,-0.0013,-0.0013,STAND,
2018/3/20 12:10,78,18.8,16.6,355,354,0,6,-0.94,-0.01,-0.21,-0.94,-0.02,-0.02,0.0012,-0.0048,-0.0048,STAND,
2018/3/20 12:10,76,18.8,16.6,354,355,0,6,-0.94,0,-0.21,-0.95,-0.03,-0.02,0.005,-0.0083,-0.0083,STAND,
2018/3/20 12:10,78,18.8,16.6,357,358,0,6,-0.94,-0.01,-0.22,-0.95,-0.03,-0.02,0.0045,0.0152,0.0152,STAND,
2018/3/20 12:10,78,18.8,16.6,350,351,0,6,-0.94,-0.01,-0.22,-0.94,-0.02,-0.02,0.0081,0.0042,0.0042,STAND,
2018/3/20 12:10,78,18.8,16.6,358,373,0,6,-0.94,0,-0.22,-0.94,-0.02,-0.03,0.0231,0.0146,0.0146,STAND,
2018/3/20 12:10,76,18.8,16.6,354,349,0,6,-0.94,0,-0.22,-0.95,-0.03,-0.02,-0.0116,-0.0021,-0.0021,STAND,
2018/3/20 12:10,76,18.8,16.6,358,371,0,6,-0.93,0,-0.22,-0.95,-0.03,-0.02,0.0027,0.0175,0.0175,STAND,
2018/3/20 12:10,76,18.8,16.6,357,347,0,5,-0.93,0,-0.21,-0.94,-0.02,-0.02,0.0347,0.0223,0.0223,STAND,
2018/3/20 12:10,78,18.8,16.6,358,351,0,6,-0.94,-0.01,-0.22,-0.94,-0.03,-0.01,-0.0284,-0.0103,-0.0103,STAND,
2018/3/20 12:10,78,18.8,16.6,357,371,0,6,-0.94,-0.01,-0.23,-0.94,-0.03,-0.03,0.0013,-0.0051,-0.0051,STAND,
2018/3/20 12:10,78,18.8,16.6,356,358,0,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.01,-0.0066,0.0011,0.0011,STAND,
2018/3/20 12:10,78,18.8,16.6,353,357,0,6,-0.93,0,-0.22,-0.94,-0.02,-0.02,0.0075,0.0064,0.0064,STAND,
2018/3/20 12:10,78,18.8,16.6,359,364,0,5,-0.93,0,-0.21,-0.94,-0.03,-0.02,-0.0015,-0.0054,-0.0054,STAND,
2018/3/20 12:10,78,18.8,16.6,354,344,0,6,-0.94,-0.01,-0.22,-0.94,-0.02,-0.02,0.0058,0.0154,0.0154,STAND,
2018/3/20 12:10,78,18.8,16.6,359,370,0,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,-0.0044,0.0035,0.0035,STAND,
2018/3/20 12:10,78,18.8,16.6,355,345,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.01,-0.0058,0.0017,0.0017,STAND,
2018/3/20 12:10,78,18.8,16.6,351,343,0,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,0.0144,0.0045,0.0045,STAND,
2018/3/20 12:10,78,18.8,16.6,358,368,0,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0026,-0.0021,-0.0021,STAND,
2018/3/20 12:10,78,18.8,16.6,356,358,0,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.02,0.023,0.0091,0.0091,STAND,
2018/3/20 12:10,78,18.8,16.6,358,354,0,6,-0.94,0,-0.19,-0.95,-0.02,-0.02,-0.0077,-0.0046,-0.0046,STAND,
2018/3/20 12:10,78,18.8,16.6,352,359,0,6,-0.93,-0.01,-0.19,-0.94,-0.03,-0.03,0.0259,0.0229,0.0229,STAND,
2018/3/20 12:10,78,18.8,16.7,359,371,0,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0134,0,0,STAND,
2018/3/20 12:10,78,18.8,16.7,353,344,0,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0232,-0.0117,-0.0117,STAND,
2018/3/20 12:10,78,18.8,16.7,353,349,0,6,-0.94,0,-0.2,-0.95,-0.02,-0.01,0.005,-0.0035,-0.0035,STAND,
2018/3/20 12:10,78,18.8,16.7,353,359,0,6,-0.93,0,-0.2,-0.94,-0.03,-0.02,0.0295,0.027,0.027,STAND,
2018/3/20 12:10,78,18.8,16.7,357,349,0,5,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0131,-0.0149,-0.0149,STAND,
2018/3/20 12:10,76,18.8,16.7,360,373,0,6,-0.93,-0.01,-0.2,-0.95,-0.02,-0.03,0.0116,0.0216,0.0216,STAND,
2018/3/20 12:10,78,18.8,16.7,357,371,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.03,-0.0144,-0.0011,-0.0011,STAND,
2018/3/20 12:11,76,18.9,16.7,358,368,0,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0109,-0.0015,-0.0015,STAND,
2018/3/20 12:11,76,18.9,16.7,360,374,0,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0173,0.0128,0.0128,STAND,
2018/3/20 12:11,78,18.9,16.7,351,345,0,6,-0.93,0,-0.19,-0.95,-0.02,-0.02,-0.0077,-0.0013,-0.0013,STAND,
2018/3/20 12:11,78,18.9,16.7,360,360,0,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,-0.0114,-0.0122,-0.0122,STAND,
2018/3/20 12:11,76,18.9,16.7,355,347,0,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,0.034,0.0313,0.0313,STAND,
2018/3/20 12:11,78,18.8,16.7,358,364,0,5,-0.93,0,-0.2,-0.94,-0.02,-0.04,-0.0215,-0.0043,-0.0043,STAND,
2018/3/20 12:11,39,18.9,16.9,354,348,1,6,-0.94,0,-0.19,-0.94,-0.02,-0.03,-0.0004,-0.0069,-0.0069,STAND,
2018/3/20 12:11,39,18.9,16.9,357,357,1,6,-0.94,-0.01,-0.2,-0.93,-0.02,-0.02,0.011,0.0261,0.0261,STAND,
2018/3/20 12:11,39,18.9,16.9,354,355,0,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0095,0.0006,0.0006,STAND,
2018/3/20 12:11,39,18.9,16.9,359,355,0,6,-0.93,0,-0.2,-0.94,-0.02,-0.01,-0.016,-0.0094,-0.0094,STAND,
2018/3/20 12:11,39,18.9,16.9,355,369,0,6,-0.94,0,-0.2,-0.94,-0.03,-0.03,-0.0038,0.0043,0.0043,STAND,
2018/3/20 12:11,39,19,16.9,350,351,0,6,-0.93,0,-0.21,-0.94,-0.02,-0.02,-0.0041,0.0076,0.0076,STAND,
2018/3/20 12:11,39,19,16.9,356,369,0,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0073,-0.0057,-0.0057,STAND,
2018/3/20 12:11,39,19,16.9,357,355,0,5,-0.94,0,-0.19,-0.94,-0.02,-0.02,-0.0199,-0.0204,-0.0204,STAND,
2018/3/20 12:12,35,19,17.1,354,361,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.01,0.0111,0.0255,0.0255,STAND,
2018/3/20 12:12,35,19,17.1,350,347,1,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,0.0094,0.0072,0.0072,STAND,
2018/3/20 12:12,35,19,17.1,359,362,1,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,-0.0277,-0.0144,-0.0144,STAND,
2018/3/20 12:12,30,19,17.1,357,353,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0262,-0.0179,-0.0179,STAND,
2018/3/20 12:12,18,19,17.1,353,355,0,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,-0.0129,0.0117,0.0117,STAND,
2018/3/20 12:12,18,19,17.1,357,372,1,6,-0.93,0,-0.19,-0.94,-0.02,-0.03,-0.0275,0.0038,0.0038,STAND,
2018/3/20 12:12,18,19,17.2,351,341,1,6,-0.93,0,-0.2,-0.95,-0.03,-0.02,-0.0359,0.0291,0.0291,STAND,
2018/3/20 12:12,18,19,17.2,360,375,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0359,-0.0489,-0.0489,STAND,
2018/3/20 12:12,18,19,17.2,356,362,1,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.01,-0.0257,-0.0078,-0.0078,STAND,
