date,pressure,activity
2018/3/20 11:29,318,SITTING
2018/3/20 11:29,322,SITTING
2018/3/20 11:29,327,SITTING
2018/3/20 11:29,337,SITTING
2018/3/20 11:29,338,SITTING
2018/3/20 11:29,338,SITTING
2018/3/20 11:29,335,SITTING
2018/3/20 11:29,336,SITTING
2018/3/20 11:29,336,SITTING
2018/3/20 11:29,338,SITTING
2018/3/20 11:29,338,SITTING
2018/3/20 11:29,339,SITTING
2018/3/20 11:29,340,SITTING
2018/3/20 11:29,342,SITTING
2018/3/20 11:29,347,SITTING
2018/3/20 11:29,346,SITTING
2018/3/20 11:29,346,SITTING
2018/3/20 11:29,346,SITTING
2018/3/20 11:29,342,SITTING
2018/3/20 11:29,344,SITTING
2018/3/20 11:29,345,SITTING
2018/3/20 11:29,344,SITTING
2018/3/20 11:29,344,SITTING
2018/3/20 11:29,341,SITTING
2018/3/20 11:29,342,SITTING
2018/3/20 11:29,342,SITTING
2018/3/20 11:29,343,SITTING
2018/3/20 11:29,341,SITTING
2018/3/20 11:29,343,SITTING
2018/3/20 11:29,344,SITTING
2018/3/20 11:29,345,SITTING
2018/3/20 11:29,348,SITTING
2018/3/20 11:29,349,SITTING
2018/3/20 11:29,349,SITTING
2018/3/20 11:29,349,SITTING
2018/3/20 11:29,349,SITTING
2018/3/20 11:29,348,SITTING
2018/3/20 11:29,350,SITTING
2018/3/20 11:29,349,SITTING
2018/3/20 11:29,350,SITTING
2018/3/20 11:29,352,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,352,SITTING
2018/3/20 11:29,351,SITTING
2018/3/20 11:29,350,SITTING
2018/3/20 11:29,349,SITTING
2018/3/20 11:29,349,SITTING
2018/3/20 11:29,348,SITTING
2018/3/20 11:29,347,SITTING
2018/3/20 11:29,347,SITTING
2018/3/20 11:29,350,SITTING
2018/3/20 11:29,352,SITTING
2018/3/20 11:29,353,SITTING
2018/3/20 11:29,352,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,353,SITTING
2018/3/20 11:29,353,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,354,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,361,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,361,SITTING
2018/3/20 11:29,362,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,365,SITTING
2018/3/20 11:29,365,SITTING
2018/3/20 11:29,366,SITTING
2018/3/20 11:29,365,SITTING
2018/3/20 11:29,366,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,365,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,362,SITTING
2018/3/20 11:29,362,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,362,SITTING
2018/3/20 11:29,362,SITTING
2018/3/20 11:29,361,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,364,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,363,SITTING
2018/3/20 11:29,361,SITTING
2018/3/20 11:29,361,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,359,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,355,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,353,SITTING
2018/3/20 11:29,360,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,353,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,361,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,356,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,357,SITTING
2018/3/20 11:29,358,SITTING
2018/3/20 11:29,358,SITTING
